section,group_num,student_id,tree_gps,_tree_gps_latitude,_tree_gps_longitude,_tree_gps_altitude,_tree_gps_precision,species,individual,color,fall,photo,meta/instanceID,_id,_uuid,_submission_time,_tags,_notes,_version,_duration,_submitted_by,_total_media,_media_count,_media_all_received,_xform_id
TR,8,A,42.728793 -84.475351 0 25.263999938964844,42.728793,-84.475351,0,25.263999938964844,MEGL,20060244*05,0,10,http://classic.ona.io/api/v1/files/9468950?filename=nemery1/attachments/338971_Form_BS162_2018_v2/15380734028388849018684631351255-14_36_51.jpg,uuid:b6631b3b-804a-4b99-8f8b-dfd4e97c2413,35013497,b6631b3b-804a-4b99-8f8b-dfd4e97c2413,2018-09-27T18:37:04,,,201808291543,,,1,1,True,338971
MW,35,A,42.726073 -84.469073 260.3913879394531 65,42.726073,-84.469073,260.3913879394531,65,ACRU,CC2943*03,20,15,http://classic.ona.io/api/v1/files/9468977?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_47_28.jpg,uuid:855348fa-258c-441e-9aec-cbd121eebac0,35013824,855348fa-258c-441e-9aec-cbd121eebac0,2018-09-27T18:48:12,,,201808291543,,,1,1,True,338971
MW,35,A,42.726346 -84.469066 261.0035095214844 65,42.726346,-84.469066,261.0035095214844,65,ACRU,CC2943*01,20,15,http://classic.ona.io/api/v1/files/9468978?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_48_32.jpg,uuid:17c97a5a-98d0-4107-9d42-8c157cc30777,35013845,17c97a5a-98d0-4107-9d42-8c157cc30777,2018-09-27T18:49:07,,,201808291543,,,1,1,True,338971
MW,28,B,42.732213 -84.479891 0 28.45800018310547,42.732213,-84.479891,0,28.45800018310547,QUAL,CC4600*01,5,5,http://classic.ona.io/api/v1/files/9469028?filename=nemery1/attachments/338971_Form_BS162_2018_v2/15380751552084061316880750704324-15_6_13.jpg,uuid:735aa71f-c394-4057-b2b0-39470196d1c4,35014185,735aa71f-c394-4057-b2b0-39470196d1c4,2018-09-27T19:06:35,,,201808291543,,,1,1,True,338971
MW,30,B,42.729014 -84.475592 283.0188735962305 48,42.729014,-84.475592,283.0188735962305,48,MEGL,20060244*04,15,2,http://classic.ona.io/api/v1/files/9469232?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-15_49_18.jpg,uuid:13342da6-d736-46c9-b4ac-27fe683a6cea,35017869,13342da6-d736-46c9-b4ac-27fe683a6cea,2018-09-27T19:49:30,,,201808291543,,,1,1,True,338971
TR,26,D,42.722389 -84.478067 261.3011169433594 65,42.722389,-84.478067,261.3011169433594,65,ACRU,20100048*06,45,15,http://classic.ona.io/api/v1/files/9469252?filename=nemery1/attachments/338971_Form_BS162_2018_v2/1515EB1A-CC34-4730-8831-634A9D0FB513-15_35_48.jpeg,uuid:2e25205a-5613-4c5a-bd9c-9b8c906311a6,35018144,2e25205a-5613-4c5a-bd9c-9b8c906311a6,2018-09-27T19:54:32,,,201808291543,,,1,1,True,338971
TR,26,D,42.722164 -84.478258 263.21439361572266 5,42.722164,-84.478258,263.21439361572266,5,ACRU,20100048*07,15,5,http://classic.ona.io/api/v1/files/9469253?filename=nemery1/attachments/338971_Form_BS162_2018_v2/20ED9406-DFC8-48F0-B787-D3AA2423F8E6-15_36_22.jpeg,uuid:892499e7-d441-4d80-99ed-318dbbc1c2f8,35018151,892499e7-d441-4d80-99ed-318dbbc1c2f8,2018-09-27T19:54:35,,,201808291543,,,1,1,True,338971
MW,30,B,42.732351 -84.47342 261.1337585449219 65,42.732351,-84.47342,261.1337585449219,65,ACSA,CC6259*04,35,8,http://classic.ona.io/api/v1/files/9469257?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-15_55_11_VUdJmhH.jpg,uuid:a388c32a-9638-4e7b-85c5-d9485208ffad,35018193,a388c32a-9638-4e7b-85c5-d9485208ffad,2018-09-27T19:55:24,,,201808291543,,,1,1,True,338971
MW,7,D,42.731845 -84.481604 0 92.9000015258789,42.731845,-84.481604,0,92.9000015258789,QURU,CC0286*01,20,30,http://classic.ona.io/api/v1/files/9469259?filename=nemery1/attachments/338971_Form_BS162_2018_v2/15380780677077639627180496631878-15_54_43.jpg,uuid:d8c68cd9-804b-4d67-a192-9a137c1cd0a3,35018228,d8c68cd9-804b-4d67-a192-9a137c1cd0a3,2018-09-27T19:55:52,,,201808291543,,,1,1,True,338971
MW,29,B,42.730331 -84.477739 259.66033935546875 65,42.730331,-84.477739,259.66033935546875,65,ACSA,CC6527*01,7,10,http://classic.ona.io/api/v1/files/9469260?filename=nemery1/attachments/338971_Form_BS162_2018_v2/E0C14930-FE2B-4CDA-92BD-A1298F15DE68-15_56_9.jpeg,uuid:864b5620-dc9d-435f-9735-c2135dc5188e,35018299,864b5620-dc9d-435f-9735-c2135dc5188e,2018-09-27T19:56:43,,,201808291543,,,1,1,True,338971
MW,29,B,42.729838 -84.477542 260.08524322509766 5,42.729838,-84.477542,260.08524322509766,5,ACSA,CC6530*01,5,10,http://classic.ona.io/api/v1/files/9469274?filename=nemery1/attachments/338971_Form_BS162_2018_v2/114CDC3D-312F-4B07-A29E-7084820ED010-15_58_54.jpeg,uuid:3003a20a-8bcf-4e2c-af94-6f17fb20a19d,35018507,3003a20a-8bcf-4e2c-af94-6f17fb20a19d,2018-09-27T19:59:35,,,201808291543,,,1,1,True,338971
MW,34,B,42.72696 -84.480676 261.1700134277344 65,42.72696,-84.480676,261.1700134277344,65,PLOC,CC5971*01,5,10,http://classic.ona.io/api/v1/files/9469284?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_3_34.jpg,uuid:e9836921-1a09-4a65-92a5-500b6255020f,35018679,e9836921-1a09-4a65-92a5-500b6255020f,2018-09-27T20:03:59,,,201808291543,,,1,1,True,338971
MW,25,A,42.73028 -84.477485 259.4601821899414 5,42.73028,-84.477485,259.4601821899414,5,ACSA,CC6527*01,20,30,http://classic.ona.io/api/v1/files/9469287?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_37_46.jpg,uuid:33de9b01-75e1-4630-918d-277364c2251e,35018794,33de9b01-75e1-4630-918d-277364c2251e,2018-09-27T20:05:08,,,201808291543,,,1,1,True,338971
TR,6,C,42.72151 -84.478461 261.79004942593883 5,42.72151,-84.478461,261.79004942593883,5,ACRU,20100048*09,90,10,http://classic.ona.io/api/v1/files/9469294?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_5_24.jpg,uuid:f9de63a5-fe38-4ac4-993a-608d2534bc3f,35019048,f9de63a5-fe38-4ac4-993a-608d2534bc3f,2018-09-27T20:06:43,,,201808291543,,,1,1,True,338971
TR,6,C,42.721554 -84.478477 258.01371002197266 5,42.721554,-84.478477,258.01371002197266,5,ACRU,20100048*11,40,5,http://classic.ona.io/api/v1/files/9469303?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_6_51.jpg,uuid:2856c266-feb3-461d-92bb-ac8537a8a106,35019258,2856c266-feb3-461d-92bb-ac8537a8a106,2018-09-27T20:08:23,,,201808291543,,,1,1,True,338971
TR,23,B,42.729092 -84.48196 0 67.05028189216429,42.729092,-84.48196,0,67.05028189216429,ACSA,CC4331*01,5,2,http://classic.ona.io/api/v1/files/9469312?filename=nemery1/attachments/338971_Form_BS162_2018_v2/Photo_on_9-27-18_at_3.53_PM-15_54_34.jpg,uuid:8a45f688-288a-4cad-ba57-96de0028c356,35019435,8a45f688-288a-4cad-ba57-96de0028c356,2018-09-27T20:10:11,,,201808291543,,,1,1,True,338971
MW,25,A,42.729556 -84.474334 274.7952880859375 10,42.729556,-84.474334,274.7952880859375,10,FAGR,CC6328*01,15,20,http://classic.ona.io/api/v1/files/9469316?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_6_7.jpg,uuid:8c051af6-79de-4505-a638-dae66d03922b,35019722,8c051af6-79de-4505-a638-dae66d03922b,2018-09-27T20:13:15,,,201808291543,,,1,1,True,338971
MW,25,A,42.73208 -84.473356 260.08145904541016 5,42.73208,-84.473356,260.08145904541016,5,ACSA,CC6259*03,20,15,http://classic.ona.io/api/v1/files/9469319?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_13_41.jpg,uuid:c86f2443-3820-4304-9d87-08e61217de45,35019794,c86f2443-3820-4304-9d87-08e61217de45,2018-09-27T20:13:57,,,201808291543,,,1,1,True,338971
MW,41,C,42.731561 -84.482303 261.1400146484375 65,42.731561,-84.482303,261.1400146484375,65,FAGR,CC0242*01,0,2,http://classic.ona.io/api/v1/files/9469343?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_28_38_zn8tOTE.jpg,uuid:5f8a0238-2cf9-4371-979f-3042ec48f599,35020312,5f8a0238-2cf9-4371-979f-3042ec48f599,2018-09-27T20:28:55,,,201808291543,,,1,1,True,338971
MW,41,C,42.732048 -84.48339 256.7672119140625 77.90363212277899,42.732048,-84.48339,256.7672119140625,77.90363212277899,QUAL,20050360*10,1,2,http://classic.ona.io/api/v1/files/9469347?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_29_17.jpg,uuid:b82fa5b0-4fa0-4aaf-a826-6bb506ce94be,35020335,b82fa5b0-4fa0-4aaf-a826-6bb506ce94be,2018-09-27T20:29:30,,,201808291543,,,1,1,True,338971
TR,41,A,42.732545 -84.476919 260.4426803588681 12.001812410521316,42.732545,-84.476919,260.4426803588681,12.001812410521316,PIST,CC4636*03,15,15,http://classic.ona.io/api/v1/files/9469357?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_29_54.jpg,uuid:bb37feb6-8156-4d1e-994f-9fac362459c3,35020348,bb37feb6-8156-4d1e-994f-9fac362459c3,2018-09-27T20:30:16,,,201808291543,,,1,1,True,338971
MW,25,A,42.730098 -84.477475 263.52530670166016 5,42.730098,-84.477475,263.52530670166016,5,ACSA,CC6527*01,25,35,http://classic.ona.io/api/v1/files/9469376?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_20_51.jpg,uuid:ed6478b8-9f51-46cb-b24e-a8925b195b01,35020641,ed6478b8-9f51-46cb-b24e-a8925b195b01,2018-09-27T20:34:52,,,201808291543,,,1,1,True,338971
MW,25,A,42.731207 -84.481033 259.45462799072266 10,42.731207,-84.481033,259.45462799072266,10,COFL,CC0364*01,80,40,http://classic.ona.io/api/v1/files/9469377?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_29_58.jpg,uuid:9c15d437-2dc6-416d-9334-76e90215a870,35020656,9c15d437-2dc6-416d-9334-76e90215a870,2018-09-27T20:35:00,,,201808291543,,,1,1,True,338971
MW,25,B,42.732226 -84.483778 257.1692886352539 5,42.732226,-84.483778,257.1692886352539,5,COFL,CC4918*01,40,25,http://classic.ona.io/api/v1/files/9469379?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_33_41.jpg,uuid:aedaeccb-1333-41a7-8496-d3d516ab7037,35020697,aedaeccb-1333-41a7-8496-d3d516ab7037,2018-09-27T20:35:25,,,201808291543,,,1,1,True,338971
TR,41,A,42.731609 -84.475559 238.7610321044922 24.000000000000004,42.731609,-84.475559,238.7610321044922,24.000000000000004,ACSA,CC6392*01,30,30,http://classic.ona.io/api/v1/files/9469381?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_35_15_1Yx0s2M.jpg,uuid:6e10f0d2-a62d-439e-ae39-3619bdb69914,35020729,6e10f0d2-a62d-439e-ae39-3619bdb69914,2018-09-27T20:35:44,,,201808291543,,,1,1,True,338971
TR,41,A,42.731367 -84.473023 261.39276123046875 65,42.731367,-84.473023,261.39276123046875,65,ACSA,CC6395*01,10,15,http://classic.ona.io/api/v1/files/9469396?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_38_56.jpg,uuid:7af3b6ca-6d63-4a42-86e6-e42581a64858,35021004,7af3b6ca-6d63-4a42-86e6-e42581a64858,2018-09-27T20:39:18,,,201808291543,,,1,1,True,338971
TR,44,B,42.733445 -84.47747 259 27.31678152139947,42.733445,-84.47747,259,27.31678152139947,PIST,CC4639*02,10,10,http://classic.ona.io/api/v1/files/9469461?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_45_23.jpg,uuid:0273bfe8-746b-4c34-b523-44f44b0e018b,35021741,0273bfe8-746b-4c34-b523-44f44b0e018b,2018-09-27T20:54:04,,,201808291543,,,1,1,True,338971
TR,44,B,42.733127 -84.477546 258.9325256347656 65,42.733127,-84.477546,258.9325256347656,65,PIST,CC4636*02,5,5,http://classic.ona.io/api/v1/files/9469467?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-16_50_32.jpg,uuid:c37bf4f7-5d2c-489c-a06f-d36a5a997519,35021773,c37bf4f7-5d2c-489c-a06f-d36a5a997519,2018-09-27T20:54:27,,,201808291543,,,1,1,True,338971
MW,6,A,42.72693 -84.476295 0 30.70800018310547,42.72693,-84.476295,0,30.70800018310547,FAGR,CC1623*01,5,3,http://classic.ona.io/api/v1/files/9469492?filename=nemery1/attachments/338971_Form_BS162_2018_v2/15380817476233795626852768924617-16_56_4.jpg,uuid:9d9a261d-4c9d-46f5-b1ab-262bfe3b71ac,35021968,9d9a261d-4c9d-46f5-b1ab-262bfe3b71ac,2018-09-27T20:58:01,,,201808291543,,,1,1,True,338971
TR,5,A,42.725912 -84.481691 260.7691650390625 65,42.725912,-84.481691,260.7691650390625,65,ULMA,CC6859*01,0,0,http://classic.ona.io/api/v1/files/9469566?filename=nemery1/attachments/338971_Form_BS162_2018_v2/FDA0E5AC-34AD-44B0-993A-AF143243294D-17_7_55.jpeg,uuid:63a449e9-ec75-438a-9a3d-974c940f22e5,35022233,63a449e9-ec75-438a-9a3d-974c940f22e5,2018-09-27T21:08:18,,,201808291543,,,1,1,True,338971
TR,5,A,42.726861 -84.480608 257.41971588134766 10,42.726861,-84.480608,257.41971588134766,10,COFL,CC1720*01,1,0,http://classic.ona.io/api/v1/files/9469597?filename=nemery1/attachments/338971_Form_BS162_2018_v2/3228C1DC-930D-4A67-9EE7-29547EA48F94-17_11_48.jpeg,uuid:aa6d482d-d2b3-442d-b440-cf68c6e66ea9,35022417,aa6d482d-d2b3-442d-b440-cf68c6e66ea9,2018-09-27T21:12:28,,,201808291543,,,1,1,True,338971
TR,5,A,42.725866 -84.482331 260.3246765136719 65,42.725866,-84.482331,260.3246765136719,65,ULMA,CC6859*01,0,0,http://classic.ona.io/api/v1/files/9469608?filename=nemery1/attachments/338971_Form_BS162_2018_v2/B79945D9-0367-475C-B401-2234850CCB63-13_21_55.jpeg,uuid:552440ab-542c-41a2-9770-623325ac8667,35022471,552440ab-542c-41a2-9770-623325ac8667,2018-09-27T21:14:52,,,201808291543,,,1,1,True,338971
TR,29,C,42.73431 -84.481488 0 0,42.73431,-84.481488,0,0,PIST,CC4676*04,0,0,http://classic.ona.io/api/v1/files/9469704?filename=nemery1/attachments/338971_Form_BS162_2018_v2/IMG_0685-17_25_48.JPG,uuid:cd7815fb-7dcc-4de7-a897-83f5967d35b8,35022675,cd7815fb-7dcc-4de7-a897-83f5967d35b8,2018-09-27T21:26:19,,,201808291543,,,1,1,True,338971
TR,29,C,42.732421 -84.476729 0 0,42.732421,-84.476729,0,0,PIST,CC4639*01,0,0,http://classic.ona.io/api/v1/files/9469754?filename=nemery1/attachments/338971_Form_BS162_2018_v2/IMG_0683-17_31_41.JPG,uuid:c110ebf9-29d4-4b0e-985d-2103f387c411,35022790,c110ebf9-29d4-4b0e-985d-2103f387c411,2018-09-27T21:32:05,,,201808291543,,,1,1,True,338971
TR,1,C,42.726865 -84.477279 261.13629150390625 65,42.726865,-84.477279,261.13629150390625,65,QURU,89P063*08,3,3,http://classic.ona.io/api/v1/files/9469836?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-17_57_29.jpg,uuid:d673ed50-4058-4eba-a00e-c492f5c3f950,35023668,d673ed50-4058-4eba-a00e-c492f5c3f950,2018-09-27T21:57:45,,,201808291543,,,1,1,True,338971
TR,1,C,42.726269 -84.476961 261.1868896484375 65,42.726269,-84.476961,261.1868896484375,65,QURU,89P063*03,2,2,http://classic.ona.io/api/v1/files/9469852?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-17_59_0.jpg,uuid:ea207e2a-6343-4e01-bbc1-28980f41be66,35023812,ea207e2a-6343-4e01-bbc1-28980f41be66,2018-09-27T21:59:13,,,201808291543,,,1,1,True,338971
TR,1,B,42.725844 -84.482273 260.8685607910156 70.9581306766831,42.725844,-84.482273,260.8685607910156,70.9581306766831,ULMA,CC5459*03,20,20,http://classic.ona.io/api/v1/files/9469896?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-11_52_21.jpg,uuid:08b8b709-08f4-44a0-ab14-f00d2757bd96,35024281,08b8b709-08f4-44a0-ab14-f00d2757bd96,2018-09-27T22:06:58,,,201808291543,,,1,1,True,338971
TR,1,B,42.725696 -84.482363 260.9311828613281 75.17554949216128,42.725696,-84.482363,260.9311828613281,75.17554949216128,ULMA,CC5459*02,20,10,http://classic.ona.io/api/v1/files/9469897?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-11_53_55.jpg,uuid:58041259-1d69-4b17-8e00-a1f6cf28f170,35024285,58041259-1d69-4b17-8e00-a1f6cf28f170,2018-09-27T22:07:11,,,201808291543,,,1,1,True,338971
TR,10,C,42.722277 -84.478397 261.1400146484375 65,42.722277,-84.478397,261.1400146484375,65,ACRU,20100048*07,15,10,http://classic.ona.io/api/v1/files/9469918?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-18_10_44.jpg,uuid:a71a0fb5-1e51-44ec-9d32-33a9d857bab7,35024322,a71a0fb5-1e51-44ec-9d32-33a9d857bab7,2018-09-27T22:11:51,,,201808291543,,,1,1,True,338971
TR,10,C,42.722476 -84.47814 261.1232604980469 65,42.722476,-84.47814,261.1232604980469,65,ACRU,20100048*06,35,20,http://classic.ona.io/api/v1/files/9469930?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-18_12_33.jpg,uuid:77fb2888-7082-445b-b85f-fe3392ec2409,35024348,77fb2888-7082-445b-b85f-fe3392ec2409,2018-09-27T22:14:27,,,201808291543,,,1,1,True,338971
MW,1,B,42.720531 -84.451746 259.3262634277344 65,42.720531,-84.451746,259.3262634277344,65,FAGR,CC0190*01,45,15,http://classic.ona.io/api/v1/files/9470084?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-19_14_22.jpg,uuid:47530ba8-9c4d-4327-8928-09d9856468d3,35028409,47530ba8-9c4d-4327-8928-09d9856468d3,2018-09-27T23:14:36,,,201808291543,,,1,1,True,338971
TR,45,A,42.722592 -84.478299 0 0,42.722592,-84.478299,0,0,QURU,CC2536*01,3,1,http://classic.ona.io/api/v1/files/9470241?filename=nemery1/attachments/338971_Form_BS162_2018_v2/IMG_2359-20_18_16.JPG,uuid:4fe1d245-85a7-45e9-9c4f-27f80ab3bc81,35029685,4fe1d245-85a7-45e9-9c4f-27f80ab3bc81,2018-09-28T00:18:27,,,201808291543,,,1,1,True,338971
TR,45,A,42.722551 -84.478284 0 0,42.722551,-84.478284,0,0,QURU,NN0748*01,2,3,http://classic.ona.io/api/v1/files/9470246?filename=nemery1/attachments/338971_Form_BS162_2018_v2/IMG_2360-20_19_10.JPG,uuid:b6db018f-258a-4635-99e2-1c9ff1992463,35029690,b6db018f-258a-4635-99e2-1c9ff1992463,2018-09-28T00:19:20,,,201808291543,,,1,1,True,338971
TR,8,B,42.730854 -84.48232 258.114501953125 65,42.730854,-84.48232,258.114501953125,65,ACRU,CC2943*03,15,2,http://classic.ona.io/api/v1/files/9470523?filename=nemery1/attachments/338971_Form_BS162_2018_v2/5056B974-02AD-476B-B529-31382491840C-21_57_16.jpeg,uuid:63e83810-e606-4ac9-bf0a-f7d4af267a23,35030561,63e83810-e606-4ac9-bf0a-f7d4af267a23,2018-09-28T01:57:47,,,201808291543,,,1,1,True,338971
TR,8,B,42.730904 -84.482362 258.4764099121094 65,42.730904,-84.482362,258.4764099121094,65,ACRU,CC2943*01,15,2,http://classic.ona.io/api/v1/files/9470529?filename=nemery1/attachments/338971_Form_BS162_2018_v2/D9BDFC7B-352F-4A1A-B5A5-BE3772638C83-21_58_6.jpeg,uuid:b0a8c147-3294-45cc-8966-0dcebecb73d1,35030570,b0a8c147-3294-45cc-8966-0dcebecb73d1,2018-09-28T01:58:46,,,201808291543,,,1,1,True,338971
MW,13,D,42.7219 -84.478 0 0,42.7219,-84.478,0,0,ACRU,20100048*11,30,5,http://classic.ona.io/api/v1/files/9470791?filename=nemery1/attachments/338971_Form_BS162_2018_v2/9243AF67-FECF-4FBB-A134-1D9DDF62496C-23_0_37.png,uuid:2929d889-c4db-41b9-8eb4-1ce791ef0264,35031143,2929d889-c4db-41b9-8eb4-1ce791ef0264,2018-09-28T03:00:50,,,201808291543,,,1,1,True,338971
MW,13,D,42.7219 -84.4783 0 0,42.7219,-84.4783,0,0,ACRU,20100048*10,20,20,http://classic.ona.io/api/v1/files/9470796?filename=nemery1/attachments/338971_Form_BS162_2018_v2/853BCDB3-DBA1-4400-8721-5869703ECD9C-23_2_26.png,uuid:f444a142-b4f2-49a6-ac09-c6b7debb97f5,35031148,f444a142-b4f2-49a6-ac09-c6b7debb97f5,2018-09-28T03:02:46,,,201808291543,,,1,1,True,338971
MW,19,D,42.732846 -84.483406 256.35025787353516 5,42.732846,-84.483406,256.35025787353516,5,FAGR,CC0190*01,13,2,http://classic.ona.io/api/v1/files/9471770?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-14_13_51.jpg,uuid:40c401a3-fc95-445f-af78-318e2d1eb782,35035957,40c401a3-fc95-445f-af78-318e2d1eb782,2018-09-28T06:13:09,,,201808291543,,,1,1,True,338971
TR,37,B,42.731267 -84.480725 258.99798583984375 65,42.731267,-84.480725,258.99798583984375,65,COFL,CC0364*01,30,20,http://classic.ona.io/api/v1/files/9474357?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-18_37_23.jpg,uuid:8b38cd71-4c7e-44b8-b8a1-ff8d975f4b19,35058951,8b38cd71-4c7e-44b8-b8a1-ff8d975f4b19,2018-09-28T12:48:32,,,201808291543,,,1,1,True,338971
MW,17,A,42.725859 -84.4825 260.28714752197266 10,42.725859,-84.4825,260.28714752197266,10,ULMA,CC6943*01,8,5,http://classic.ona.io/api/v1/files/9474401?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-8_40_6.jpg,uuid:33270b5f-9a79-4d8e-91bb-51ad2182bd42,35059058,33270b5f-9a79-4d8e-91bb-51ad2182bd42,2018-09-28T12:54:33,,,201808291543,,,1,1,True,338971
TR,37,B,42.731229 -84.480916 261.1700134277344 65,42.731229,-84.480916,261.1700134277344,65,PLOC,CC0370*01,30,40,http://classic.ona.io/api/v1/files/9474535?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-8_49_28.jpg,uuid:88754e3e-9791-4526-8b83-c42a3c3f1c9c,35059630,88754e3e-9791-4526-8b83-c42a3c3f1c9c,2018-09-28T13:08:12,,,201808291543,,,1,1,True,338971
MW,7,A,42.728964 -84.475359 257.82682037353516 5,42.728964,-84.475359,257.82682037353516,5,MEGL,20060244*12,30,50,http://classic.ona.io/api/v1/files/9474647?filename=nemery1/attachments/338971_Form_BS162_2018_v2/3422C652-940D-4DB4-B34D-8FC23B4E8429-9_19_46.jpeg,uuid:280c6829-d6e9-4d22-8c8c-0557278c34da,35061246,280c6829-d6e9-4d22-8c8c-0557278c34da,2018-09-28T13:27:20,,,201808291543,,,1,1,True,338971
MW,34,D,42.726628 -84.477052 259.5403683534545 5,42.726628,-84.477052,259.5403683534545,5,QURU,89P063*02,0,20,http://classic.ona.io/api/v1/files/9474765?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-9_51_32.jpg,uuid:6e987ac4-a8c7-41f3-bdd0-f96132b9cd75,35062348,6e987ac4-a8c7-41f3-bdd0-f96132b9cd75,2018-09-28T13:53:45,,,201808291543,,,1,1,True,338971
MW,34,D,42.726624 -84.476869 259.2395935058594 65,42.726624,-84.476869,259.2395935058594,65,QURU,89P063*08,0,15,http://classic.ona.io/api/v1/files/9474775?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-9_50_18.jpg,uuid:5313b4c6-471f-4c4e-8f2c-d340333cf7cd,35062421,5313b4c6-471f-4c4e-8f2c-d340333cf7cd,2018-09-28T13:54:47,,,201808291543,,,1,1,True,338971
MW,36,C,42.727032 -84.480785 260.1595458984375 65,42.727032,-84.480785,260.1595458984375,65,COFL,CC1720*03,40,10,http://classic.ona.io/api/v1/files/9474841?filename=nemery1/attachments/338971_Form_BS162_2018_v2/B33D3665-8137-4002-8CAB-8ADA1C995D13-9_59_26.jpeg,uuid:65da22df-a081-411e-b86d-4e5601a2cdf0,35062606,65da22df-a081-411e-b86d-4e5601a2cdf0,2018-09-28T13:59:41,,,201808291543,,,1,1,True,338971
MW,20,D,42.723114 -84.478452 261.3834533691406 65,42.723114,-84.478452,261.3834533691406,65,QURU,94N379*07,5,6,http://classic.ona.io/api/v1/files/9474914?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-10_3_17.jpg,uuid:a33da561-dbf2-49e0-98f2-3c7251b39b14,35062717,a33da561-dbf2-49e0-98f2-3c7251b39b14,2018-09-28T14:03:30,,,201808291543,,,1,1,True,338971
TR,44,D,42.7287 -84.4799 0 0,42.7287,-84.4799,0,0,PLOC,CC9222*01,5,5,http://classic.ona.io/api/v1/files/9474980?filename=nemery1/attachments/338971_Form_BS162_2018_v2/image-9_56_7.jpg,uuid:e31409ad-3ac6-4e4f-8e9a-29ecda40b5a5,35062975,e31409ad-3ac6-4e4f-8e9a-29ecda40b5a5,2018-09-28T14:09:08,,,201808291543,,,1,1,True,338971
MW,49,A,42.723351 -84.470305 262.9212417602539 10,42.723351,-84.470305,262.9212417602539,10,PLOC,CC2662*01,50,70,http://classic.ona.io/api/v1/files/9474981?filename=nemery1/attachments/338971_Form_BS162_2018_v2/ED374A3C-F172-4B71-B23E-BEAF6B30510C-10_8_59.jpeg,uuid:fc0cb6b0-2841-4b01-94b9-9b33cda15af4,35062985,fc0cb6b0-2841-4b01-94b9-9b33cda15af4,2018-09-28T14:09:31,,,201808291543,,,1,1,True,338971
MW,49,A,42.723534 -84.470524 271.4931411743164 30,42.723534,-84.470524,271.4931411743164,30,PLOC,CC2662*02,50,65,http://classic.ona.io/api/v1/files/9474982?filename=nemery1/attachments/338971_Form_BS162_2018_v2/52AB39B7-C100-486F-8F5D-F94B535CB98B-10_9_53.jpeg,uuid:74f01d52-e26d-47c2-916e-8a713aca6e75,35063011,74f01d52-e26d-47c2-916e-8a713aca6e75,2018-09-28T14:10:05,,,201808291543,,,1,1,True,338971
MW,36,C,42.729713 -84.481965 254.7698999857027 24,42.729713,-84.481965,254.7698999857027,24,ACSA,CC1032*01,20,20,http://classic.ona.io/api/v1/files/9474991?filename=nemery1/attachments/338971_Form_BS162_2018_v2/139809E8-42D0-49A7-BF20-C47978C168F3-10_5_40.jpeg,uuid:64d23188-7c01-4c49-8427-64fa54a3505a,35063071,64d23188-7c01-4c49-8427-64fa54a3505a,2018-09-28T14:10:40,,,201808291543,,,1,1,True,338971
MW,36,C,42.729532 -84.482128 255.7780481469219 6,42.729532,-84.482128,255.7780481469219,6,ACSA,CC4333*01,20,20,http://classic.ona.io/api/v1/files/9475002?filename=nemery1/attachments/338971_Form_BS162_2018_v2/A4723348-B88C-465B-85FD-AB5DC2E3FDFE-10_4_51.jpeg,uuid:6c76a5c6-0106-4132-b7af-6f7f08e91801,35063144,6c76a5c6-0106-4132-b7af-6f7f08e91801,2018-09-28T14:11:39,,,201808291543,,,1,1,True,338971
