section,group_num,student_id,tree_gps,_tree_gps_latitude,_tree_gps_longitude,_tree_gps_altitude,_tree_gps_precision,species,individual,color,fall,photo,meta/instanceID,_id,_uuid,_submission_time,_tags,_notes,_version,_duration,_submitted_by,_total_media,_media_count,_media_all_received,_xform_id
TR,19,A,42.722477 -84.477835 260.9178771972656 65,42.722477,-84.477835,260.9178771972656,65,ACRU,20100048*11,10,1,http://classic.ona.io/api/v1/files/13280420?filename=nemery1/attachments/443338_Form_BS162_2019/image-14_0_29.jpg,uuid:9e7a8ad2-3a7f-4ab0-91ff-64cfa444d2b9,52145652,9e7a8ad2-3a7f-4ab0-91ff-64cfa444d2b9,2019-10-03T20:02:50,,,201909070315,,,1,1,True,443338
TR,31,A,42.7313 -84.492877 256.17364501953125 65,42.7313,-84.492877,256.17364501953125,65,COFL,CC2202*01,80,15,http://classic.ona.io/api/v1/files/13280443?filename=nemery1/attachments/443338_Form_BS162_2019/image-16_1_59.jpg,uuid:4be79735-c980-4946-9cb4-eb67868b407f,52145696,4be79735-c980-4946-9cb4-eb67868b407f,2019-10-03T20:05:46,,,201909070315,,,1,1,True,443338
TR,9,A,42.730666 -84.472611 260.5951232910156 73.44600744269374,42.730666,-84.472611,260.5951232910156,73.44600744269374,ACRU,CC6281*01,30,45,http://classic.ona.io/api/v1/files/13280450?filename=nemery1/attachments/443338_Form_BS162_2019/image-14_27_4.jpg,uuid:d3078a7a-59d0-44b5-b715-d15474561109,52145716,d3078a7a-59d0-44b5-b715-d15474561109,2019-10-03T20:06:31,,,201909070315,,,1,1,True,443338
TR,15,A,42.724559 -84.46599 236.3000030517578 15.461000442504883,42.724559,-84.46599,236.3000030517578,15.461000442504883,PIST,CC5067*02,0,0,http://classic.ona.io/api/v1/files/13280489?filename=nemery1/attachments/443338_Form_BS162_2019/15701088449261951154174557923699-9_20_50.jpg,uuid:db79fd9a-7644-4a58-9278-1ab3db51960f,52145776,db79fd9a-7644-4a58-9278-1ab3db51960f,2019-10-03T20:12:48,,,201909070315,,,1,1,True,443338
MW,17,C,42.730884 -84.473217 0 0,42.730884,-84.473217,0,0,ACRU,CC6281*01,15,15,http://classic.ona.io/api/v1/files/13280739?filename=nemery1/attachments/443338_Form_BS162_2019/IMG_2698-16_58_12.JPG,uuid:bfa4fb75-f66c-4822-8894-16093889d92c,52146788,bfa4fb75-f66c-4822-8894-16093889d92c,2019-10-03T20:58:30,,,201909070315,,,1,1,True,443338
TR,1,A,42.731447 -84.480343 258.4865388190374 8.6036818525261,42.731447,-84.480343,258.4865388190374,8.6036818525261,QURU,20090665*02,5,2,http://classic.ona.io/api/v1/files/13280747?filename=nemery1/attachments/443338_Form_BS162_2019/4DCA796C-2D93-47AF-B839-B36515AECE8B-16_59_16.jpeg,uuid:992d2619-54e0-4da4-8b5d-5ae65369c454,52147027,992d2619-54e0-4da4-8b5d-5ae65369c454,2019-10-03T20:59:39,,,201909070315,,,1,1,True,443338
TR,35,A,42.732902 -84.48385 0 10,42.732902,-84.48385,0,10,COFL,CC0192*01,20,20,http://classic.ona.io/api/v1/files/13280748?filename=nemery1/attachments/443338_Form_BS162_2019/753BEACA-5A13-4EDE-8BC9-7AA29468D3A1-16_59_31.jpeg,uuid:e8de0534-d7d0-44ec-a980-c6fbb5f8eb1b,52147037,e8de0534-d7d0-44ec-a980-c6fbb5f8eb1b,2019-10-03T20:59:42,,,201909070315,,,1,1,True,443338
TR,35,A,42.732996 -84.483726 259.24417877197266 10,42.732996,-84.483726,259.24417877197266,10,FAGR,CC0190*01,0,0,http://classic.ona.io/api/v1/files/13280824?filename=nemery1/attachments/443338_Form_BS162_2019/BC49C00A-75E1-439E-AD68-CD64C25905D4-17_2_58.jpeg,uuid:166278c2-13e5-41da-9920-b447c0bce7f3,52149398,166278c2-13e5-41da-9920-b447c0bce7f3,2019-10-03T21:10:15,,,201909070315,,,1,1,True,443338
TR,2,A,42.732677 84.483429 264.7013931274414 0,42.732677,84.483429,264.7013931274414,0,FAGR,CC0182*01,3,3,http://classic.ona.io/api/v1/files/13280964?filename=nemery1/attachments/443338_Form_BS162_2019/15701380136342524168836538404034-17_27_13.jpg,uuid:3f5df3ad-5921-4099-946c-377cb4ccfbfe,52151157,3f5df3ad-5921-4099-946c-377cb4ccfbfe,2019-10-03T21:27:33,,,201909070315,,,1,1,True,443338
TR,14,A,42.728708 -84.475268 228.60000610351562 15.854000091552734,42.728708,-84.475268,228.60000610351562,15.854000091552734,MEGL,20060244*14,0,0,http://classic.ona.io/api/v1/files/13281011?filename=nemery1/attachments/443338_Form_BS162_2019/15694354901753248657597185269180-14_18_22.jpg,uuid:8bd46e95-0a0b-4ef8-b86d-8fea8414a31b,52151201,8bd46e95-0a0b-4ef8-b86d-8fea8414a31b,2019-10-03T21:29:53,,,201909070315,,,1,1,True,443338
TR,14,C,42.728963 -84.473289 229.70001220703125 100,42.728963,-84.473289,229.70001220703125,100,MEGL,20060244*14,10,2,http://classic.ona.io/api/v1/files/13281029?filename=nemery1/attachments/443338_Form_BS162_2019/15701382208614491518218012761678-17_30_33.jpg,uuid:0ef1bd7b-906c-4d97-846b-0124083e6c87,52151218,0ef1bd7b-906c-4d97-846b-0124083e6c87,2019-10-03T21:30:50,,,201909070315,,,1,1,True,443338
MW,44,C,42.734123 -84.481501 262.86629732687004 5,42.734123,-84.481501,262.86629732687004,5,PIST,CC4676*03,17,15,http://classic.ona.io/api/v1/files/13281052?filename=nemery1/attachments/443338_Form_BS162_2019/image-17_31_54.jpg,uuid:dcabc575-9548-4d1b-a6d1-bdd2834848a0,52151230,dcabc575-9548-4d1b-a6d1-bdd2834848a0,2019-10-03T21:32:07,,,201909070315,,,1,1,True,443338
TR,2,A,42.731064 84.48081 259.20523834228516 0,42.731064,84.48081,259.20523834228516,0,COFL,CC0364*01,70,10,http://classic.ona.io/api/v1/files/13281080?filename=nemery1/attachments/443338_Form_BS162_2019/15701383118853724166472536495919-17_32_0.jpg,uuid:bb4bed64-b9cc-42ff-a885-39afaa3d92dd,52151247,bb4bed64-b9cc-42ff-a885-39afaa3d92dd,2019-10-03T21:34:18,,,201909070315,,,1,1,True,443338
MW,44,C,42.733338 -84.483013 259.48899073677717 5,42.733338,-84.483013,259.48899073677717,5,FAGR,20070154*04,16,15,http://classic.ona.io/api/v1/files/13281090?filename=nemery1/attachments/443338_Form_BS162_2019/image-17_35_13.jpg,uuid:63fc3a27-95f6-484e-82a8-121574e2990b,52151256,63fc3a27-95f6-484e-82a8-121574e2990b,2019-10-03T21:35:30,,,201909070315,,,1,1,True,443338
TR,38,C,42.730081 -84.473496 226.90000915527344 14.197999954223633,42.730081,-84.473496,226.90000915527344,14.197999954223633,ACRU,CC6281*02,1,2,http://classic.ona.io/api/v1/files/13281163?filename=nemery1/attachments/443338_Form_BS162_2019/20191003_171552-17_49_27.jpg,uuid:9cfb4a57-5298-4d97-98a7-ff070839564d,52151459,9cfb4a57-5298-4d97-98a7-ff070839564d,2019-10-03T21:51:15,,,201909070315,,,1,1,True,443338
TR,38,C,42.730081 -84.473496 226.90000915527344 14.197999954223633,42.730081,-84.473496,226.90000915527344,14.197999954223633,ACSA,CC6259*04,5,10,http://classic.ona.io/api/v1/files/13281179?filename=nemery1/attachments/443338_Form_BS162_2019/20191003_171730-17_51_53.jpg,uuid:d160c9e2-8e8f-408c-98d9-88cfad634527,52151475,d160c9e2-8e8f-408c-98d9-88cfad634527,2019-10-03T21:53:44,,,201909070315,,,1,1,True,443338
TR,37,A,42.731038 -84.472705 0 0,42.731038,-84.472705,0,0,ULMA,CC6283*01,6,8,http://classic.ona.io/api/v1/files/13281432?filename=nemery1/attachments/443338_Form_BS162_2019/IMG_6631-18_30_30.jpeg,uuid:60a73f85-68c9-433a-a60b-43c70c2b6649,52154481,60a73f85-68c9-433a-a60b-43c70c2b6649,2019-10-03T22:30:41,,,201909070315,,,1,1,True,443338
TR,37,A,42.732106 -84.473439 0 0,42.732106,-84.473439,0,0,ACSA,CC6259*02,6,7,http://classic.ona.io/api/v1/files/13281433?filename=nemery1/attachments/443338_Form_BS162_2019/IMG_6632-18_31_9.jpeg,uuid:c8bd91b5-dc8b-4953-9533-806ce42ef286,52154531,c8bd91b5-dc8b-4953-9533-806ce42ef286,2019-10-03T22:31:22,,,201909070315,,,1,1,True,443338
TR,23,A,42.731867 -84.48003 257.09220123291016 5,42.731867,-84.48003,257.09220123291016,5,QURU,20080059*14,0,0,http://classic.ona.io/api/v1/files/13281438?filename=nemery1/attachments/443338_Form_BS162_2019/5D5B806D-D6A1-496C-A4EA-B0B04E0E8CE8-18_31_49.jpeg,uuid:768cb547-878a-4b87-a975-14a17941d324,52154576,768cb547-878a-4b87-a975-14a17941d324,2019-10-03T22:32:09,,,201909070315,,,1,1,True,443338
TR,15,A,42.724575 -84.466336 229.90000915527344 20.048999786376953,42.724575,-84.466336,229.90000915527344,20.048999786376953,PIST,CC5067*01,0,0,http://classic.ona.io/api/v1/files/13281439?filename=nemery1/attachments/443338_Form_BS162_2019/15701088786925059771304590531086-9_21_26.jpg,uuid:1ab5095d-0c5e-47a9-a309-e5f7914cae0a,52154580,1ab5095d-0c5e-47a9-a309-e5f7914cae0a,2019-10-03T22:32:13,,,201909070315,,,1,1,True,443338
TR,15,D,42.720457 -84.463743 231.70001220703125 100,42.720457,-84.463743,231.70001220703125,100,PIST,CC5067*01,0,0,http://classic.ona.io/api/v1/files/13281440?filename=nemery1/attachments/443338_Form_BS162_2019/15701336126357469891616083220060-16_13_39.jpg,uuid:2ee89b12-be90-45c1-b357-f08edd474bdf,52154582,2ee89b12-be90-45c1-b357-f08edd474bdf,2019-10-03T22:32:15,,,201909070315,,,1,1,True,443338
TR,15,D,42.724509 -84.466364 231.70001220703125 16.6299991607666,42.724509,-84.466364,231.70001220703125,16.6299991607666,PIST,CC5067*02,0,0,http://classic.ona.io/api/v1/files/13281441?filename=nemery1/attachments/443338_Form_BS162_2019/15701336455838843712598406014513-16_14_14.jpg,uuid:c410454e-ed4c-4f76-87ab-e4b42f6a6f11,52154585,c410454e-ed4c-4f76-87ab-e4b42f6a6f11,2019-10-03T22:32:18,,,201909070315,,,1,1,True,443338
TR,23,A,42.733644 -84.482586 257.9732360839844 65,42.733644,-84.482586,257.9732360839844,65,QUAL,CC0239*01,6,5,http://classic.ona.io/api/v1/files/13281477?filename=nemery1/attachments/443338_Form_BS162_2019/98FC1632-AD96-43D8-BD7F-3E4F3A52A9DF-18_38_30.jpeg,uuid:6b378b12-85a0-4920-8a54-59d348f52bbe,52155096,6b378b12-85a0-4920-8a54-59d348f52bbe,2019-10-03T22:39:22,,,201909070315,,,1,1,True,443338
TR,23,A,42.726603 -84.468605 282.86478424072266 5,42.726603,-84.468605,282.86478424072266,5,COFL,CC2938*01,20,10,http://classic.ona.io/api/v1/files/13281628?filename=nemery1/attachments/443338_Form_BS162_2019/7ACADD0A-E32A-4DD3-9498-F038F505307A-18_55_53.jpeg,uuid:6a93ea27-7c08-44c5-b238-704de17b78ff,52156057,6a93ea27-7c08-44c5-b238-704de17b78ff,2019-10-03T22:56:04,,,201909070315,,,1,1,True,443338
TR,36,B,42.729002 -84.475188 259.8405693734741 12.001812410521316,42.729002,-84.475188,259.8405693734741,12.001812410521316,MEGL,20060244*14,5,10,http://classic.ona.io/api/v1/files/13281677?filename=nemery1/attachments/443338_Form_BS162_2019/image-17_30_10.jpg,uuid:9f9a7577-da87-49f6-abb1-936fdcfea68f,52156123,9f9a7577-da87-49f6-abb1-936fdcfea68f,2019-10-03T23:02:41,,,201909070315,,,1,1,True,443338
TR,23,A,42.726478 -84.469073 260.8287124633789 5,42.726478,-84.469073,260.8287124633789,5,ACRU,CC2943*01,8,5,http://classic.ona.io/api/v1/files/13281679?filename=nemery1/attachments/443338_Form_BS162_2019/85A4605A-5908-4163-A104-7164650E1630-18_58_51.jpeg,uuid:176b20df-93cd-4140-9c3a-e14786dcccc4,52156126,176b20df-93cd-4140-9c3a-e14786dcccc4,2019-10-03T23:03:01,,,201909070315,,,1,1,True,443338
TR,36,B,42.729058 -84.472672 261.0476379394531 65,42.729058,-84.472672,261.0476379394531,65,ACRU,CC6281*01,10,5,http://classic.ona.io/api/v1/files/13281688?filename=nemery1/attachments/443338_Form_BS162_2019/image-19_3_40.jpg,uuid:cb07d24f-659a-49ba-b470-7410c513cc69,52156141,cb07d24f-659a-49ba-b470-7410c513cc69,2019-10-03T23:03:59,,,201909070315,,,1,1,True,443338
TR,2,C,42.73463 -84.48123 225.3000030517578 38.33100128173828,42.73463,-84.48123,225.3000030517578,38.33100128173828,PIST,CC4676*03,0,0,http://classic.ona.io/api/v1/files/13281707?filename=nemery1/attachments/443338_Form_BS162_2019/20191003_191125-19_12_57.jpg,uuid:a595499a-4dfd-4a44-bba2-63d8e46297ad,52156273,a595499a-4dfd-4a44-bba2-63d8e46297ad,2019-10-03T23:18:36,,,201909070315,,,1,1,True,443338
TR,31,A,42.726929 -84.482615 0 0,42.726929,-84.482615,0,0,QUAL,CC4955*01,5,0,http://classic.ona.io/api/v1/files/13281798?filename=nemery1/attachments/443338_Form_BS162_2019/A531C577-B6FD-46B2-9D7B-EF31C9514E51-19_58_35.jpeg,uuid:9a80e2bc-6bb1-4ba0-a09b-b870419595b4,52156462,9a80e2bc-6bb1-4ba0-a09b-b870419595b4,2019-10-03T23:58:53,,,201909070315,,,1,1,True,443338
TR,31,A,42.727408 -84.474069 0 0,42.727408,-84.474069,0,0,QUAL,CC6631*01,1,0,http://classic.ona.io/api/v1/files/13281804?filename=nemery1/attachments/443338_Form_BS162_2019/F34C07B5-54C0-4972-8DD6-8536FE706C8D-20_0_34.jpeg,uuid:b144fd80-fb6d-4e95-9f0e-edea7a90edb5,52156473,b144fd80-fb6d-4e95-9f0e-edea7a90edb5,2019-10-04T00:00:52,,,201909070315,,,1,1,True,443338
TR,19,D,42 -84 0 0,42,-84,0,0,ACRU,20100048*14,10,10,http://classic.ona.io/api/v1/files/13281828?filename=nemery1/attachments/443338_Form_BS162_2019/IMG_3911-20_7_3.jpg,uuid:25c1e539-8239-4df1-83e4-773c588d9698,52156503,25c1e539-8239-4df1-83e4-773c588d9698,2019-10-04T00:07:44,,,201909070315,,,1,1,True,443338
TR,19,D,42 -84 0 0,42,-84,0,0,MEGL,20000146*05,5,10,http://classic.ona.io/api/v1/files/13281841?filename=nemery1/attachments/443338_Form_BS162_2019/IMG_3910-20_9_7.jpg,uuid:d06eaa5d-2022-4e03-a8ff-aac87beca8f2,52156513,d06eaa5d-2022-4e03-a8ff-aac87beca8f2,2019-10-04T00:09:34,,,201909070315,,,1,1,True,443338
TR,3,A,42.732081 -84.476436 0 52,42.732081,-84.476436,0,52,PIST,CC4636*03,30,40,http://classic.ona.io/api/v1/files/13282445?filename=nemery1/attachments/443338_Form_BS162_2019/Tree_Project_Photo_1_week_3Noah_Conley-22_17_8.jpeg,uuid:af5e8d3e-0484-4898-81f0-63982db30891,52157179,af5e8d3e-0484-4898-81f0-63982db30891,2019-10-04T02:17:26,,,201909070315,,,1,1,True,443338
TR,3,A,42.732081 -84.476436 0 52,42.732081,-84.476436,0,52,PIST,CC4636*03,35,45,http://classic.ona.io/api/v1/files/13282448?filename=nemery1/attachments/443338_Form_BS162_2019/Tree_Project_Photo_2_Week_3Noah_Conley-22_20_24.jpeg,uuid:07fb4247-8745-4440-af9b-1fb5555d8fe1,52157185,07fb4247-8745-4440-af9b-1fb5555d8fe1,2019-10-04T02:20:40,,,201909070315,,,1,1,True,443338
MW,13,A,42.7 -84.5 0 0,42.7,-84.5,0,0,PIST,CC4676*04,0,5,http://classic.ona.io/api/v1/files/13282580?filename=nemery1/attachments/443338_Form_BS162_2019/BCCF2842-E0D6-4072-8743-3041EBADDA08-22_47_36.jpeg,uuid:0ed3f20c-80cc-417d-9c1a-c774e0f9dca0,52157361,0ed3f20c-80cc-417d-9c1a-c774e0f9dca0,2019-10-04T02:47:49,,,201909070315,,,1,1,True,443338
TR,13,A,42.7 -84.5 0 0,42.7,-84.5,0,0,QURU,20080059*15,0,0,http://classic.ona.io/api/v1/files/13282590?filename=nemery1/attachments/443338_Form_BS162_2019/658854E2-F9D4-41FE-A595-039EE111C909-22_50_23.jpeg,uuid:0be906fe-8a16-45f4-8d60-9ff91d3b8da2,52157390,0be906fe-8a16-45f4-8d60-9ff91d3b8da2,2019-10-04T02:50:38,,,201909070315,,,1,1,True,443338
TR,22,A,42 -83 0 0,42,-83,0,0,MEGL,20060244*07,0,0,http://classic.ona.io/api/v1/files/13283282?filename=nemery1/attachments/443338_Form_BS162_2019/image-14_12_44.jpg,uuid:6cc6f74a-e8d8-4656-8dd4-a85aef489219,52158167,6cc6f74a-e8d8-4656-8dd4-a85aef489219,2019-10-04T04:03:28,,,201909070315,,,1,1,True,443338
TR,22,A,42 -83 0 0,42,-83,0,0,MEGL,20060244*14,5,5,http://classic.ona.io/api/v1/files/13283283?filename=nemery1/attachments/443338_Form_BS162_2019/image-14_14_18.jpg,uuid:9491a4f8-d1e1-423b-89cf-542c38e6f08b,52158168,9491a4f8-d1e1-423b-89cf-542c38e6f08b,2019-10-04T04:03:51,,,201909070315,,,1,1,True,443338
TR,26,C,42.731174 -84.480706 259.9650573730469 74.63943142490825,42.731174,-84.480706,259.9650573730469,74.63943142490825,FAGR,CC0182*01,10,10,http://classic.ona.io/api/v1/files/13283347?filename=nemery1/attachments/443338_Form_BS162_2019/image-18_50_22.jpg,uuid:87b0fcd5-64e7-49e1-933e-63f4515635e8,52158325,87b0fcd5-64e7-49e1-933e-63f4515635e8,2019-10-04T04:19:45,,,201909070315,,,1,1,True,443338
TR,26,E,42.730999 -84.480272 260.7827966347038 68.40783886401813,42.730999,-84.480272,260.7827966347038,68.40783886401813,COFL,CC0364*01,30,40,http://classic.ona.io/api/v1/files/13283348?filename=nemery1/attachments/443338_Form_BS162_2019/image-18_52_42.jpg,uuid:07e179aa-78d3-45d5-a850-8b8ccfe8fa16,52158326,07e179aa-78d3-45d5-a850-8b8ccfe8fa16,2019-10-04T04:19:46,,,201909070315,,,1,1,True,443338
TR,26,E,42.731055 -84.480318 260.951904296875 65,42.731055,-84.480318,260.951904296875,65,FAGR,CC0182*01,20,15,http://classic.ona.io/api/v1/files/13283349?filename=nemery1/attachments/443338_Form_BS162_2019/image-18_57_4.jpg,uuid:cafcfa95-431b-4e8f-93f1-5e92f44e35a2,52158327,cafcfa95-431b-4e8f-93f1-5e92f44e35a2,2019-10-04T04:19:48,,,201909070315,,,1,1,True,443338
MW,26,C,42.73135 -84.480803 260.0028789349512 12.881656635385468,42.73135,-84.480803,260.0028789349512,12.881656635385468,COFL,CC0364*01,20,30,http://classic.ona.io/api/v1/files/13283350?filename=nemery1/attachments/443338_Form_BS162_2019/image-18_46_15.jpg,uuid:451a894b-b8cb-478e-af62-9b3a7c70c107,52158328,451a894b-b8cb-478e-af62-9b3a7c70c107,2019-10-04T04:19:53,,,201909070315,,,1,1,True,443338
TR,2,C,42.731757 -84.480056 262 24.6560001373291,42.731757,-84.480056,262,24.6560001373291,QURU,20080059*15,0,0,http://classic.ona.io/api/v1/files/13283383?filename=nemery1/attachments/443338_Form_BS162_2019/20191003_191745-19_18_56.jpg,uuid:6742597a-d47a-4c84-9b23-e7217654d951,52158469,6742597a-d47a-4c84-9b23-e7217654d951,2019-10-04T04:36:19,,,201909070315,,,1,1,True,443338
TR,32,B,42.728887 -84.475213 259.36763041381835 8.001208273680877,42.728887,-84.475213,259.36763041381835,8.001208273680877,MEGL,20060244*07,0,0,http://classic.ona.io/api/v1/files/13283482?filename=nemery1/attachments/443338_Form_BS162_2019/image-14_14_4.jpg,uuid:4aca60fa-46a8-4dff-b806-c82f20f23184,52159227,4aca60fa-46a8-4dff-b806-c82f20f23184,2019-10-04T05:12:48,,,201909070315,,,1,1,True,443338
TR,44,D,42.721548 -84.478425 258.4565605527576 5,42.721548,-84.478425,258.4565605527576,5,ACRU,20100048*11,16,20,http://classic.ona.io/api/v1/files/13286599?filename=nemery1/attachments/443338_Form_BS162_2019/image-8_17_29.jpg,uuid:afe73ead-1f97-40b1-bf59-b1d249026de3,52178344,afe73ead-1f97-40b1-bf59-b1d249026de3,2019-10-04T13:53:22,,,201909070315,,,1,1,True,443338
TR,44,D,42.72312 -84.478545 259.50490835624146 5,42.72312,-84.478545,259.50490835624146,5,QURU,94N379*07,0,0,http://classic.ona.io/api/v1/files/13286600?filename=nemery1/attachments/443338_Form_BS162_2019/image-8_20_52.jpg,uuid:98e10e27-0284-400d-963b-9d7bc2d0ec1a,52178347,98e10e27-0284-400d-963b-9d7bc2d0ec1a,2019-10-04T13:53:48,,,201909070315,,,1,1,True,443338
TR,17,B,42.726764 -84.477779 263.6379165649414 5,42.726764,-84.477779,263.6379165649414,5,PLOC,CC6694*02,2,2,http://classic.ona.io/api/v1/files/13287439?filename=nemery1/attachments/443338_Form_BS162_2019/EEED5F30-612A-4490-B2E1-F2B1F3B8D024-14_5_0.jpeg,uuid:cf48f631-b55f-4045-b462-1ea1cb8bc909,52181262,cf48f631-b55f-4045-b462-1ea1cb8bc909,2019-10-04T15:33:19,,,201909070315,,,1,1,True,443338
TR,17,B,42.729197 -84.47547 262.0536880493164 10,42.729197,-84.47547,262.0536880493164,10,MEGL,20060244*04,0,0,http://classic.ona.io/api/v1/files/13287440?filename=nemery1/attachments/443338_Form_BS162_2019/8B007E91-45EC-43B8-A619-C62756223E65-14_10_55.jpeg,uuid:83b33256-4f20-4727-8aa5-1e564cda1d58,52181263,83b33256-4f20-4727-8aa5-1e564cda1d58,2019-10-04T15:33:24,,,201909070315,,,1,1,True,443338
TR,27,D,42.731802 -84.480085 260.8191833496094 65,42.731802,-84.480085,260.8191833496094,65,QURU,20080059*14,0,12,http://classic.ona.io/api/v1/files/13287449?filename=nemery1/attachments/443338_Form_BS162_2019/image-11_33_51.jpg,uuid:21dfb829-242a-4ae6-9bed-677a38f575d1,52181273,21dfb829-242a-4ae6-9bed-677a38f575d1,2019-10-04T15:34:08,,,201909070315,,,1,1,True,443338
MW,16,B,42.726859 -84.47621 225.90000915527344 30.618999481201172,42.726859,-84.47621,225.90000915527344,30.618999481201172,FAGR,CC1623*01,0,1,http://classic.ona.io/api/v1/files/13287654?filename=nemery1/attachments/443338_Form_BS162_2019/15702019812887593736477226265382-11_13_16.jpg,uuid:4fe95f25-c579-4c5c-b5ae-e2c4bd9918df,52182106,4fe95f25-c579-4c5c-b5ae-e2c4bd9918df,2019-10-04T16:11:46,,,201909070315,,,1,1,True,443338
TR,1,A,42.728332 -84.479698 220.4688720703125 3,42.728332,-84.479698,220.4688720703125,3,PLOC,CC9222*01,3,1,http://classic.ona.io/api/v1/files/13287823?filename=nemery1/attachments/443338_Form_BS162_2019/15694511593286992169549598179201-18_39_32.jpg,uuid:35333104-2939-493c-a1cd-71983a156a2f,52182789,35333104-2939-493c-a1cd-71983a156a2f,2019-10-04T16:40:39,,,201909070315,,,1,1,True,443338
TR,1,A,42.728427 -84.47984 232.7099609375 3,42.728427,-84.47984,232.7099609375,3,PLOC,CC9222*01,2,1,http://classic.ona.io/api/v1/files/13287829?filename=nemery1/attachments/443338_Form_BS162_2019/15702072586048160990517014964321-12_41_35.jpg,uuid:b157cc95-fb37-4ef6-a4e3-26369f60f21d,52182828,b157cc95-fb37-4ef6-a4e3-26369f60f21d,2019-10-04T16:42:29,,,201909070315,,,1,1,True,443338
TR,1,A,42.732034 -84.483817 229.4908447265625 3,42.732034,-84.483817,229.4908447265625,3,COFL,CC4918*01,20,10,http://classic.ona.io/api/v1/files/13287868?filename=nemery1/attachments/443338_Form_BS162_2019/15702077919033035199969951923207-12_50_7.jpg,uuid:2ceda694-a5e3-4a05-b0a1-dbc0b06e1c5d,52183163,2ceda694-a5e3-4a05-b0a1-dbc0b06e1c5d,2019-10-04T16:51:50,,,201909070315,,,1,1,True,443338
TR,44,A,42.722201 -84.469235 0 0,42.722201,-84.469235,0,0,MEGL,20000146*02,0,1,http://classic.ona.io/api/v1/files/13288075?filename=nemery1/attachments/443338_Form_BS162_2019/7D563A39-FEE7-4A0A-990B-F47869015C9B-14_31_12.jpeg,uuid:daf2a3b0-a865-407b-b11f-07f6c4e2ae77,52184126,daf2a3b0-a865-407b-b11f-07f6c4e2ae77,2019-10-04T17:47:00,,,201909070315,,,1,1,True,443338
MW,15,B,42.72299 -84.478022 0 20,42.72299,-84.478022,0,20,QURU,NN0748*01,40,5,http://classic.ona.io/api/v1/files/13288368?filename=nemery1/attachments/443338_Form_BS162_2019/2019-10-04_14.43.04-14_43_23.jpg,uuid:5917140c-a050-453b-83ba-4e93dba55dbc,52184865,5917140c-a050-453b-83ba-4e93dba55dbc,2019-10-04T18:43:40,,,201909070315,,,1,1,True,443338
MW,15,B,42.722408 -84.47813 0 20,42.722408,-84.47813,0,20,ACRU,20100048*10,10,5,http://classic.ona.io/api/v1/files/13288458?filename=nemery1/attachments/443338_Form_BS162_2019/2019-10-04_14.45.23-14_45_33.jpg,uuid:65bcf077-ab84-456f-b490-2139109dacbf,52185135,65bcf077-ab84-456f-b490-2139109dacbf,2019-10-04T19:06:18,,,201909070315,,,1,1,True,443338
TR,7,B,42.728966 -84.475426 228.5 35.09299850463867,42.728966,-84.475426,228.5,35.09299850463867,FAGR,CC6328*01,10,90,http://classic.ona.io/api/v1/files/13289302?filename=nemery1/attachments/443338_Form_BS162_2019/15695222810222500228009815213768-14_24_55.jpg,uuid:80259b14-3af3-4901-b3fc-bd7fb74feed5,52192818,80259b14-3af3-4901-b3fc-bd7fb74feed5,2019-10-04T20:30:10,,,201909070315,,,1,1,True,443338
TR,7,B,42.729118 -84.474369 234.10000610351562 66.33999633789062,42.729118,-84.474369,234.10000610351562,66.33999633789062,MEGL,20060244*04,4,0,http://classic.ona.io/api/v1/files/13289312?filename=nemery1/attachments/443338_Form_BS162_2019/15702210250857653051172825788783-16_30_33.jpg,uuid:2dde0c43-68b9-4f73-8bfa-354023f1f821,52192879,2dde0c43-68b9-4f73-8bfa-354023f1f821,2019-10-04T20:30:49,,,201909070315,,,1,1,True,443338
MW,16,B,42.731931 -84.474265 226.8000030517578 41.917999267578125,42.731931,-84.474265,226.8000030517578,41.917999267578125,FAGR,CC6260*01,2,1,http://classic.ona.io/api/v1/files/13290615?filename=nemery1/attachments/443338_Form_BS162_2019/15702061331872980897714714341262-12_22_20.jpg,uuid:6c6ddcf5-feea-43b6-a0f5-70cc9cf27624,52200713,6c6ddcf5-feea-43b6-a0f5-70cc9cf27624,2019-10-04T23:23:25,,,201909070315,,,1,1,True,443338
TR,18,A,42.731033 -84.486275 260.9219970703125 65,42.731033,-84.486275,260.9219970703125,65,COFL,CC0549*01,15,3,http://classic.ona.io/api/v1/files/13290633?filename=nemery1/attachments/443338_Form_BS162_2019/image-14_7_22.jpg,uuid:07cca0fe-eb13-40c8-9410-2d3403250f97,52200769,07cca0fe-eb13-40c8-9410-2d3403250f97,2019-10-04T23:41:59,,,201909070315,,,1,1,True,443338
TR,50,D,42.732369 -84.480792 258.11777040435334 28.93483111348902,42.732369,-84.480792,258.11777040435334,28.93483111348902,QUAL,CC0320*01,2,1,http://classic.ona.io/api/v1/files/13298968?filename=nemery1/attachments/443338_Form_BS162_2019/image-13_3_9.jpg,uuid:4d59cb4d-c499-4130-ae56-805791451624,52216542,4d59cb4d-c499-4130-ae56-805791451624,2019-10-05T17:03:23,,,201909070315,,,1,1,True,443338
